sales_date,product_code,customer_code,promotion_code,channel_code,quantity,unit_price,region
2018-05-05,16,1821,2,1,2,50000,세종
2018-05-05,13,2141,2,2,5,3300,청주
2018-05-06,12,1192,2,1,7,32000,구리
2018-05-06,3,2019,4,1,1,7800,구미
2018-05-06,31,1505,2,1,3,8000,수원
2018-05-06,39,1243,3,1,8,9900,서울
2018-05-06,40,1067,2,1,10,35900,충주
2018-05-06,2,1905,4,1,1,6500,서울
2018-05-07,40,1683,1,1,1,35900,안성
2018-05-07,37,1377,3,1,1,14800,고양
2018-05-07,8,1913,3,2,2,2000,창원
2018-05-07,7,2085,4,1,5,22000,부산
2018-05-08,16,1486,2,2,2,50000,서울
2018-05-08,14,1374,2,2,1,10000,서울
2018-05-08,4,1933,2,1,2,20000,제주
2018-05-09,40,1082,4,1,7,35900,대전
2018-05-09,12,1210,2,1,15,32000,의정부
2018-05-09,23,1459,2,2,5,43000,서울
2018-05-09,8,1025,1,1,7,2000,의왕
2018-05-09,13,1343,1,2,1,3300,수원
2018-05-10,40,1445,1,2,1,35900,군포
2018-05-10,12,1882,1,2,1,32000,화성
2018-05-10,40,1314,2,1,2,35900,의정부
2018-05-10,35,1205,2,1,8,11900,청주
2018-05-10,40,1084,1,2,8,35900,세종
2018-05-11,4,1916,4,1,4,20000,군포
2018-05-11,8,1990,2,2,1,2000,안양
2018-05-11,9,1317,1,1,1,25000,인천
2018-05-11,26,1509,1,1,1,5200,서울
2018-05-11,40,1518,3,1,1,35900,부산
2018-05-11,8,1246,2,1,11,2000,이천
2018-05-12,27,1103,2,1,1,12000,대구
2018-05-12,32,1579,2,1,1,9900,전주
2018-05-12,7,1519,3,2,1,22000,대구
2018-05-12,12,1806,4,1,1,32000,포천
2018-05-12,9,1272,3,1,8,25000,인천
2018-05-12,21,1192,2,2,8,78900,구리
2018-05-13,1,1100,2,1,1,15000,서울
2018-05-13,15,1461,1,1,1,10500,대전
2018-05-13,12,1801,1,1,1,32000,대구
2018-05-13,40,1717,4,1,1,35900,서울
2018-05-13,32,1584,4,1,7,9900,대전
2018-05-13,2,1940,1,1,4,6500,거제
2018-05-14,1,1351,2,1,1,15000,통영
2018-05-14,41,1515,2,1,1,14800,포항
2018-05-14,3,2014,4,1,2,7800,포천
2018-05-14,12,1278,1,2,8,32000,용인
2018-05-15,35,2021,2,1,2,11900,수원
2018-05-15,41,1832,3,1,3,14800,인천
2018-05-15,3,1706,2,1,1,7800,광주
2018-05-15,33,1007,2,2,7,21000,대구
2018-05-15,21,1524,2,2,1,78900,대구
2018-05-16,13,1668,2,2,1,3300,서울
2018-05-16,3,2071,1,1,1,7800,인천
2018-05-16,34,1506,4,1,1,9900,서울
2018-05-16,16,1354,3,1,2,50000,서울
2018-05-16,3,1848,2,1,6,7800,인천
2018-05-17,34,1448,3,1,1,9900,강릉
2018-05-17,12,1422,1,2,1,32000,용인
2018-05-17,33,1381,3,1,1,21000,서울
2018-05-17,6,1371,4,2,1,28000,서울
2018-05-17,12,1968,3,2,3,32000,인천
2018-05-17,7,1748,1,2,3,22000,서울
2018-05-17,23,1158,1,2,8,43000,수원
2018-05-18,7,1466,3,2,1,22000,전주
2018-05-18,36,1182,4,2,11,33900,성남
2018-05-18,6,1936,4,1,5,28000,서울
2018-05-18,12,1168,1,1,8,32000,인천
2018-05-19,2,1932,2,1,1,6500,수원
2018-05-19,40,1334,3,1,1,35900,서울
2018-05-19,3,1950,3,2,7,7800,서울
2018-05-19,37,1130,1,1,8,14800,서울
2018-05-20,7,1889,1,2,3,22000,창원
2018-05-20,7,2178,4,1,1,22000,부천
2018-05-20,39,1230,4,1,13,9900,대구
2018-05-20,12,1654,2,2,5,32000,부천
2018-05-20,41,1195,1,1,7,14800,서울
2018-05-21,9,1703,2,1,1,25000,서울
2018-05-21,7,2039,1,2,1,22000,수원
2018-05-21,33,1207,2,1,15,21000,인천
2018-05-21,23,1337,1,2,4,43000,광주
2018-05-21,40,1820,2,2,1,35900,남양주
2018-05-22,18,1660,1,2,1,500,포천
2018-05-22,32,1579,3,1,1,9900,전주
2018-05-22,7,1937,3,2,1,22000,김포
2018-05-22,9,2023,3,2,3,25000,의정부
2018-05-23,4,1549,4,2,4,20000,대전
2018-05-23,3,1891,2,2,1,7800,울산
2018-05-23,9,1989,1,1,1,25000,안양
2018-05-23,12,2044,1,1,1,32000,서울
2018-05-23,38,2047,3,1,3,52000,창원
2018-05-23,38,1264,4,1,13,52000,서울
2018-05-23,39,1261,2,1,8,9900,창원
2018-05-24,12,1915,4,1,2,32000,과천
2018-05-24,34,1106,1,2,1,9900,서울
2018-05-24,18,1027,1,1,9,500,안양
2018-05-24,35,1953,1,1,1,11900,거제
2018-05-25,18,1069,2,2,10,500,서울
2018-05-25,38,1221,3,1,8,52000,대구
2018-05-25,5,1570,3,1,1,7200,세종
2018-05-25,37,1541,4,1,1,14800,서울
2018-05-25,38,1215,4,1,8,52000,의정부
2018-05-26,37,1406,2,2,1,14800,창원
2018-05-26,9,1458,4,2,2,25000,서울
2018-05-26,16,1017,4,2,7,50000,안산
2018-05-26,5,1280,4,1,9,7200,용인
2018-05-27,9,1266,4,2,7,25000,서울
2018-05-27,8,1669,2,1,3,2000,양평
2018-05-27,12,1017,1,1,8,32000,안산
2018-05-27,41,1185,1,1,8,14800,서울
2018-05-28,18,1039,4,1,7,500,서울
2018-05-28,17,1498,2,1,3,7900,인천
2018-05-28,17,1520,2,1,5,7900,인천
2018-05-28,18,1037,1,1,9,500,동해
2018-05-28,8,1018,1,1,7,2000,용인
2018-05-28,12,1168,1,1,8,32000,인천
2018-05-29,9,1839,4,2,3,25000,서울
2018-05-29,33,1729,2,2,2,21000,의정부
2018-05-29,6,1246,2,2,7,28000,이천
2018-05-30,3,2055,2,1,1,7800,고양
2018-05-30,12,1461,2,2,1,32000,대전
2018-05-30,7,1564,2,2,1,22000,용인
2018-05-30,3,1798,4,1,3,7800,수원
2018-05-30,37,1006,2,1,8,14800,서울
2018-05-31,3,1987,1,1,1,7800,서울
2018-05-31,3,2020,1,1,1,7800,양평
2018-05-31,8,1907,3,2,2,2000,안양
2018-05-31,15,1639,3,1,4,10500,광주
2018-05-31,4,1413,4,1,6,20000,공주
2018-05-31,41,1658,4,1,4,14800,대전
2018-05-31,2,1877,2,1,4,6500,대구
2018-06-01,41,1744,2,1,1,14800,세종
2018-06-01,40,1711,2,1,1,35900,인천
2018-06-01,7,1621,1,2,1,22000,안양
2018-06-01,2,1799,1,2,1,6500,보은
2018-06-01,3,1345,4,1,3,7800,대전
2018-06-01,23,1287,3,1,15,43000,서울
2018-06-01,2,1026,4,2,8,6500,옥천
2018-06-02,41,1947,2,1,1,14800,춘천
2018-06-02,2,1388,2,1,1,6500,인천
2018-06-02,23,1308,3,1,1,43000,울산
2018-06-02,11,2160,4,2,1,21500,안성
2018-06-02,1,2154,4,1,5,15000,서울
2018-06-02,27,1151,2,2,15,12000,부천
2018-06-02,7,1554,2,2,5,22000,구리
2018-06-02,4,1237,1,2,15,20000,부산
2018-06-03,27,1046,2,2,7,12000,안양
2018-06-03,13,1365,2,1,1,3300,서울
2018-06-03,33,2149,2,1,1,21000,대전
2018-06-04,17,1188,1,1,8,7900,세종
2018-06-04,2,1220,1,2,11,6500,용인
2018-06-04,16,2023,2,1,1,50000,의정부
2018-06-04,16,1776,1,1,2,50000,청주
2018-06-05,7,1834,4,2,1,22000,서울
2018-06-05,12,2152,3,2,2,32000,서울
2018-06-05,41,1640,2,1,4,14800,성남
2018-06-06,5,2144,1,2,1,7200,인천
2018-06-06,22,2037,1,2,2,22000,서울
2018-06-06,19,1267,1,1,12,32000,세종
2018-06-07,10,1974,2,1,1,15000,서울
2018-06-07,37,1395,3,2,1,14800,부천
2018-06-07,16,1592,1,1,2,50000,서울
2018-06-08,3,1934,2,2,1,7800,인천
2018-06-08,3,2006,2,1,7,7800,천안
2018-06-08,3,1447,2,2,5,7800,서울
2018-06-08,12,1045,1,2,10,32000,용인
2018-06-08,33,1785,1,1,5,21000,김해
2018-06-09,12,2140,4,2,4,32000,수원
2018-06-09,33,1906,4,2,1,21000,원주
2018-06-09,22,1442,1,1,2,22000,대구
2018-06-09,41,1699,2,1,2,14800,청주
2018-06-09,3,1510,4,2,5,7800,인천
2018-06-09,23,1014,1,1,8,43000,대전
2018-06-09,36,1175,1,1,8,33900,춘천
2018-06-10,9,1982,3,1,5,25000,서울
2018-06-10,2,1768,2,2,4,6500,인천
2018-06-10,3,1783,1,1,1,7800,연천
2018-06-10,35,1354,2,1,4,11900,서울
2018-06-10,7,1900,1,1,4,22000,대전
2018-06-10,24,1025,4,1,8,36000,의왕
2018-06-11,1,1477,3,2,2,15000,서울
2018-06-11,40,1136,4,2,9,35900,대전
2018-06-11,10,1247,4,2,9,15000,김포
2018-06-11,12,1072,1,1,10,32000,서울
2018-06-12,9,2029,4,1,1,25000,창원
2018-06-12,11,1316,2,1,1,21500,서울
2018-06-12,3,1608,2,1,1,7800,김해
2018-06-12,3,1939,3,1,1,7800,대구
2018-06-12,21,1143,1,1,12,78900,대전
2018-06-12,12,1076,1,1,7,32000,광주
2018-06-13,40,1451,4,2,1,35900,대전
2018-06-13,29,1406,4,1,2,25000,창원
2018-06-13,20,1841,3,1,1,54000,서울
2018-06-13,29,2007,2,2,1,25000,서울
2018-06-14,15,1357,3,2,4,10500,서울
2018-06-14,3,1960,2,2,4,7800,삼척
2018-06-14,12,2002,2,2,1,32000,창원
2018-06-14,24,1397,2,1,1,36000,서울
2018-06-14,14,2157,1,1,1,10000,부산
2018-06-14,3,1556,3,2,1,7800,과천
2018-06-15,1,1231,2,1,8,15000,울산
2018-06-15,3,1982,4,2,1,7800,서울
2018-06-15,10,1238,2,2,8,15000,서울
2018-06-15,3,1290,2,2,8,7800,안산
2018-06-16,2,1970,1,1,3,6500,대전
2018-06-16,19,1255,2,1,15,32000,울산
2018-06-16,9,1134,1,2,7,25000,대전
2018-06-16,31,1481,3,1,1,8000,양산
2018-06-16,7,2093,3,2,3,22000,용인
2018-06-17,36,2072,2,2,1,33900,서울
2018-06-17,7,1976,3,2,1,22000,인천
2018-06-17,3,1286,3,1,15,7800,서울
2018-06-17,33,1754,4,1,5,21000,고양
2018-06-18,8,1764,1,1,1,2000,제주
2018-06-18,3,1736,2,1,1,7800,광명
2018-06-18,18,1095,1,1,1,500,안양
2018-06-18,35,1389,1,1,1,11900,서울
2018-06-18,18,1434,3,1,1,500,양주
2018-06-18,16,1162,2,1,8,50000,대구
2018-06-18,40,1047,1,2,8,35900,성남
2018-06-19,3,1849,3,1,3,7800,안양
2018-06-19,36,1066,2,2,7,33900,과천
2018-06-19,12,1460,1,2,7,32000,서울
2018-06-19,26,1622,1,2,5,5200,성남
2018-06-19,22,1129,1,1,14,22000,동해
2018-06-19,39,1222,1,1,13,9900,울산
2018-06-20,16,1979,1,1,1,50000,서울
2018-06-20,21,1203,4,1,8,78900,용인
2018-06-21,19,1277,1,1,15,32000,고양
2018-06-21,8,2024,3,1,1,2000,세종
2018-06-21,5,1455,2,1,2,7200,인천
2018-06-21,13,2067,3,1,3,3300,서울
2018-06-21,12,2143,3,2,4,32000,대구
2018-06-21,2,1180,1,1,12,6500,서산
2018-06-22,12,1444,4,2,7,32000,하남
2018-06-22,37,1226,2,2,9,14800,대전
2018-06-22,9,1995,2,1,7,25000,청주
2018-06-23,1,1418,4,2,3,15000,서울
2018-06-23,1,1583,1,1,4,15000,대전
2018-06-23,4,2168,3,1,5,20000,서울
2018-06-23,33,1852,2,1,1,21000,광주
2018-06-23,3,1457,2,2,3,7800,서울
2018-06-24,7,2084,2,2,1,22000,구리
2018-06-24,33,1493,3,1,1,21000,고양
2018-06-24,11,1652,4,1,1,21500,이천
2018-06-24,3,1687,4,1,1,7800,오산
2018-06-24,33,2065,4,1,1,21000,용인
2018-06-25,7,2024,4,2,1,22000,세종
2018-06-25,37,1415,3,1,1,14800,강릉
2018-06-25,32,1605,3,1,2,9900,서울
2018-06-25,34,1619,3,2,2,9900,성남
2018-06-25,16,1536,1,1,2,50000,서울
2018-06-26,2,1997,2,1,1,6500,안성
2018-06-26,16,1883,4,1,1,50000,부천
2018-06-26,11,1257,3,2,8,21500,세종
2018-06-26,36,1923,3,1,1,33900,인천
2018-06-27,8,1077,2,1,10,2000,인천
2018-06-27,16,2128,4,1,3,50000,서울
2018-06-27,7,1792,2,2,1,22000,부산
2018-06-27,4,1092,4,2,10,20000,인천
2018-06-27,3,1279,4,1,12,7800,서울
2018-06-28,6,2061,3,2,1,28000,서울
2018-06-28,7,1715,2,1,4,22000,서울
2018-06-29,33,2147,3,1,1,21000,의왕
2018-06-29,21,1191,1,1,9,78900,서울
2018-06-29,3,1382,1,1,5,7800,광주
2018-06-30,14,1496,1,2,2,10000,서울
2018-06-30,20,1876,3,1,2,54000,의왕
2018-06-30,2,1283,4,2,9,6500,파주
2018-06-30,8,1333,1,2,6,2000,서울
2018-06-30,6,1801,1,2,3,28000,대구
2018-07-01,2,2144,4,1,1,6500,인천
2018-07-01,7,1789,1,1,1,22000,서울
2018-07-01,9,1416,4,2,3,25000,시흥
2018-07-02,2,1690,2,1,1,6500,용인
2018-07-02,12,2077,1,1,1,32000,인천
2018-07-02,12,1803,3,1,1,32000,대전
2018-07-02,3,2114,1,1,2,7800,영천
2018-07-02,9,1063,4,2,10,25000,성남
2018-07-03,26,1630,3,1,1,5200,용인
2018-07-03,9,1897,3,1,1,25000,안양
2018-07-03,21,1792,2,2,3,78900,부산
2018-07-03,21,1201,1,1,8,78900,울산
2018-07-04,16,2145,3,1,5,50000,부산
2018-07-04,21,2105,2,1,3,78900,오산
2018-07-04,16,1639,4,1,3,50000,광주
2018-07-05,4,2180,3,2,2,20000,서울
2018-07-05,7,2041,2,1,2,22000,서울
2018-07-05,9,1053,4,1,7,25000,동두천
2018-07-05,1,1143,4,2,15,15000,대전
2018-07-05,9,2081,4,2,1,25000,증평
2018-07-05,32,1688,1,1,1,9900,제주
2018-07-05,15,1986,1,1,1,10500,화성
2018-07-06,5,1924,3,1,1,7200,인천
2018-07-06,16,1712,1,2,1,50000,부산
2018-07-06,2,1720,1,1,1,6500,동두천
2018-07-06,10,1387,3,1,1,15000,부산
2018-07-06,31,1529,3,1,1,8000,전주
2018-07-06,41,2088,3,1,4,14800,서울
2018-07-06,9,1214,1,1,15,25000,부산
2018-07-06,7,2079,1,1,3,22000,여주
2018-07-07,1,1477,1,1,1,15000,서울
2018-07-07,17,1436,2,1,2,7900,서울
2018-07-07,12,2048,1,1,3,32000,의정부
2018-07-07,1,1245,3,1,8,15000,서울
2018-07-08,19,1263,2,1,8,32000,대구
2018-07-08,40,1606,2,1,2,35900,서울
2018-07-08,12,1648,2,1,1,32000,서울
2018-07-08,12,1680,3,1,2,32000,파주
2018-07-08,1,2049,2,1,3,15000,파주
2018-07-09,3,2005,1,1,1,7800,서울
2018-07-09,2,2137,1,1,1,6500,부산
2018-07-09,40,2117,3,2,3,35900,서울
2018-07-09,41,1248,3,1,8,14800,대구
2018-07-10,40,1502,3,1,1,35900,성남
2018-07-10,27,1093,2,1,1,12000,인천
2018-07-10,3,1609,3,1,1,7800,포천
2018-07-10,3,1901,3,1,1,7800,대구
2018-07-10,6,1113,2,1,2,28000,서울
2018-07-10,41,2053,3,1,3,14800,수원
2018-07-10,9,2183,3,2,5,25000,서울
2018-07-10,9,2153,1,1,5,25000,부산
2018-07-11,7,1911,2,2,1,22000,연천
2018-07-11,4,1719,1,2,1,20000,세종
2018-07-11,5,1927,4,2,1,7200,용인
2018-07-11,3,1674,2,1,2,7800,서울
2018-07-12,4,1414,3,2,1,20000,고성
2018-07-12,41,1872,3,1,5,14800,동두천
2018-07-12,12,1085,4,1,7,32000,서울
2018-07-13,40,1920,1,2,1,35900,수원
2018-07-13,12,1677,2,1,1,32000,의정부
2018-07-13,35,2125,3,1,1,11900,서울
2018-07-13,30,1482,3,2,1,21400,서울
2018-07-13,15,1004,1,2,9,10500,인천
2018-07-13,16,1015,1,2,8,50000,제주
2018-07-14,16,1528,3,1,1,50000,가평
2018-07-14,12,1435,3,2,1,32000,안동
2018-07-14,3,2052,2,1,7,7800,부산
2018-07-14,40,1313,1,1,1,35900,오산
2018-07-15,12,1900,2,1,1,32000,대전
2018-07-15,8,1708,1,2,2,2000,대전
2018-07-15,3,1727,2,1,2,7800,서울
2018-07-16,38,1208,1,2,15,52000,서울
2018-07-16,12,1984,3,1,1,32000,의정부
2018-07-16,11,1888,4,2,1,21500,인천
2018-07-16,6,1726,2,1,3,28000,대전
2018-07-16,41,2008,3,1,5,14800,사천
2018-07-16,29,1002,1,2,9,25000,용인
2018-07-17,18,1111,4,2,3,500,청주
2018-07-17,24,1323,3,2,1,36000,서울
2018-07-17,40,1382,3,1,3,35900,광주
2018-07-17,5,2038,2,1,7,7200,고양
2018-07-18,14,1488,2,1,1,10000,대전
2018-07-18,41,2008,2,1,1,14800,사천
2018-07-18,6,1893,2,1,1,28000,서울
2018-07-18,4,1569,3,1,1,20000,서울
2018-07-19,14,1125,4,1,8,10000,청주
2018-07-19,12,1144,2,2,9,32000,용인
2018-07-19,8,1214,1,1,7,2000,부산
2018-07-20,8,2098,3,1,1,2000,서울
2018-07-20,14,1722,2,1,1,10000,성남
2018-07-20,18,1749,1,1,1,500,남양주
2018-07-20,8,1919,3,1,6,2000,서울
2018-07-21,6,1586,1,1,1,28000,의왕
2018-07-21,12,2096,4,1,1,32000,대전
2018-07-21,10,1571,3,2,2,15000,대전
2018-07-22,40,1775,2,2,5,35900,강릉
2018-07-22,30,1480,1,1,1,21400,동두천
2018-07-22,2,1349,3,1,1,6500,서울
2018-07-23,12,1336,2,1,1,32000,제천
2018-07-23,22,2094,1,2,1,22000,하남
2018-07-23,41,1479,3,2,2,14800,부산
2018-07-23,40,1437,1,2,2,35900,서울
2018-07-23,2,1368,1,1,2,6500,대구
2018-07-24,22,1957,3,2,1,22000,부산
2018-07-24,24,1492,2,1,1,36000,인천
2018-07-24,16,1471,1,2,1,50000,부산
2018-07-24,22,1575,4,1,1,22000,서울
2018-07-25,24,1550,2,1,1,36000,안산
2018-07-25,24,2039,2,2,1,36000,수원
2018-07-25,14,1740,2,1,5,10000,원주
2018-07-25,12,1200,1,2,9,32000,청주
2018-07-25,24,1446,2,1,1,36000,부천
2018-07-26,41,1265,2,1,8,14800,이천
2018-07-26,28,1380,1,2,1,10500,남양주
2018-07-26,14,1366,1,1,1,10000,거제
2018-07-26,28,1922,3,2,2,10500,고양
2018-07-26,2,1449,4,1,2,6500,부산
2018-07-26,11,1441,1,2,2,21500,서울
2018-07-27,20,1303,4,2,5,54000,고양
2018-07-27,1,1573,3,1,1,15000,시흥
2018-07-27,17,1597,3,2,2,7900,원주
2018-07-27,7,1623,3,2,3,22000,남양주
2018-07-27,11,1010,2,1,8,21500,과천
2018-07-27,12,1156,1,2,7,32000,이천
2018-07-28,40,1123,1,1,7,35900,서울
2018-07-28,22,1836,2,1,1,22000,인천
2018-07-28,12,1300,3,2,3,32000,군포
2018-07-28,20,1596,2,1,1,54000,서울
2018-07-29,23,1846,3,2,4,43000,서울
2018-07-29,5,1291,1,1,8,7200,서울
2018-07-29,4,1685,2,1,2,20000,거제
2018-07-29,17,2119,1,2,1,7900,부천
2018-07-29,9,1653,4,1,3,25000,세종
2018-07-29,22,1599,3,1,7,22000,서울
2018-07-30,16,1404,2,1,3,50000,창원
2018-07-30,28,1486,2,1,1,10500,서울
2018-07-30,14,1411,1,1,1,10000,인천
2018-07-30,24,1471,1,1,1,36000,부산
2018-07-30,14,2041,3,2,5,10000,서울
2018-07-30,4,1198,1,2,14,20000,부산
2018-07-30,28,1059,1,1,7,10500,안양
2018-07-31,8,1713,1,1,3,2000,성남
2018-07-31,16,1777,1,2,1,50000,성남
2018-07-31,22,1881,1,2,1,22000,서울
2018-07-31,22,1835,3,2,1,22000,안산
2018-07-31,8,1685,2,2,1,2000,거제
2018-08-01,17,1573,1,2,1,7900,시흥
2018-08-01,4,1389,4,1,1,20000,서울
2018-08-01,2,1155,2,2,12,6500,서울
2018-08-01,22,1293,2,1,15,22000,제천
2018-08-02,9,2073,3,1,1,25000,이천
2018-08-02,22,2064,3,2,2,22000,세종
2018-08-02,4,1392,2,1,1,20000,용인
2018-08-03,41,1825,4,1,1,14800,부산
2018-08-03,22,1454,4,2,1,22000,인천
2018-08-03,9,1331,2,2,1,25000,대구
2018-08-03,41,2185,2,2,1,14800,광명
2018-08-04,1,1058,2,2,7,15000,안성
2018-08-04,22,1295,2,2,15,22000,충주
2018-08-04,12,1197,1,2,13,32000,부산
2018-08-04,40,1791,1,2,7,35900,울산
2018-08-05,15,1305,2,1,3,10500,통영
2018-08-05,24,1371,4,1,1,36000,서울
2018-08-05,22,1829,3,1,2,22000,서울
2018-08-05,20,1615,1,2,5,54000,성남
2018-08-06,8,1427,2,1,3,2000,서울
2018-08-06,22,1001,2,2,7,22000,파주
2018-08-06,26,1452,3,2,1,5200,원주
2018-08-07,24,1256,1,2,7,36000,용인
2018-08-07,15,1988,4,2,1,10500,제천
2018-08-07,24,2179,3,2,4,36000,단양
2018-08-08,12,1938,2,2,1,32000,서울
2018-08-08,16,1484,3,1,1,50000,군포
2018-08-08,22,1342,2,1,2,22000,대구
2018-08-08,24,1286,4,2,8,36000,서울
2018-08-08,22,1071,1,2,10,22000,거제
2018-08-09,22,1700,1,1,7,22000,평택
2018-08-09,24,2181,3,1,1,36000,대전
2018-08-09,33,1742,1,2,2,21000,서울
2018-08-09,14,1327,3,1,5,10000,수원
2018-08-09,14,2000,2,1,5,10000,과천
2018-08-10,40,1440,3,1,3,35900,서울
2018-08-10,12,1697,2,1,1,32000,동두천
2018-08-10,24,1112,2,1,1,36000,부산
2018-08-10,24,1238,2,2,15,36000,서울
2018-08-11,24,1809,1,1,1,36000,대전
2018-08-11,24,2099,3,2,2,36000,성남
2018-08-11,36,1546,2,1,3,33900,서울
2018-08-11,22,1204,1,1,15,22000,인천
2018-08-11,17,2103,1,2,1,7900,청주
2018-08-11,14,1358,2,2,1,10000,인천
2018-08-11,22,1778,2,2,1,22000,서울
2018-08-11,36,1659,1,1,1,33900,수원
2018-08-12,17,1971,3,2,5,7900,인천
2018-08-12,13,1840,1,2,1,3300,서울
2018-08-12,22,1595,3,1,1,22000,청주
2018-08-12,28,2100,3,1,4,10500,대구
2018-08-12,28,1020,1,1,7,10500,부산
2018-08-12,14,1859,1,2,3,10000,서울
2018-08-13,22,1996,3,1,1,22000,가평
2018-08-13,3,1694,2,1,1,7800,서울
2018-08-13,31,1466,3,1,2,8000,전주
2018-08-13,34,2156,3,1,2,9900,보은
2018-08-14,40,1830,3,1,5,35900,서울
2018-08-14,40,1391,3,1,3,35900,이천
2018-08-14,17,2058,4,1,4,7900,안산
2018-08-15,22,1476,3,1,2,22000,울산
2018-08-15,7,1764,4,1,2,22000,제주
2018-08-15,22,1091,2,1,8,22000,서울
2018-08-15,40,1126,1,1,11,35900,성남
2018-08-16,26,1643,2,1,2,5200,서울
2018-08-16,3,1450,2,1,1,7800,창원
2018-08-16,10,2091,1,1,1,15000,울산
2018-08-16,9,1570,3,1,4,25000,세종
2018-08-16,24,1611,2,2,5,36000,서울
2018-08-16,5,1164,1,1,11,7200,인천
2018-08-16,24,1170,1,2,8,36000,경주
2018-08-17,1,2104,1,2,1,15000,동두천
2018-08-17,9,1576,2,2,3,25000,청주
2018-08-17,2,1670,2,1,4,6500,인천
2018-08-17,22,1174,1,1,8,22000,강릉
2018-08-17,28,1456,4,2,3,10500,서울
2018-08-18,28,1363,2,2,4,10500,서울
2018-08-18,22,1966,2,1,1,22000,안성
2018-08-18,7,1687,1,1,1,22000,오산
2018-08-18,19,1581,3,1,1,32000,대구
2018-08-18,16,2124,3,1,1,50000,부산
2018-08-18,4,1567,2,2,2,20000,제주
2018-08-19,22,1035,4,1,10,22000,부산
2018-08-19,7,1827,2,2,1,22000,창원
2018-08-19,22,1270,3,2,8,22000,대구
2018-08-19,11,1179,4,1,7,21500,서울
2018-08-19,27,1139,2,1,15,12000,평택
2018-08-20,16,1133,1,2,15,50000,서울
2018-08-20,10,2147,3,1,1,15000,의왕
2018-08-20,24,2167,4,2,1,36000,인천
2018-08-20,24,1307,3,1,2,36000,서울
2018-08-20,10,1899,2,1,2,15000,서울
2018-08-20,8,1725,1,1,1,2000,대전
2018-08-20,38,1219,1,1,15,52000,부산
2018-08-21,7,1797,1,2,1,22000,성남
2018-08-21,22,1589,3,1,1,22000,서울
2018-08-21,16,1724,4,1,3,50000,부천
2018-08-22,8,1166,4,1,8,2000,파주
2018-08-22,11,1643,2,1,2,21500,서울
2018-08-22,18,1062,4,1,8,500,동두천
2018-08-22,34,1026,1,1,10,9900,옥천
2018-08-23,24,1750,1,1,2,36000,서울
2018-08-23,32,1152,4,1,15,9900,서울
2018-08-23,24,2184,4,1,1,36000,수원
2018-08-24,22,1344,3,1,1,22000,안성
2018-08-24,8,1216,2,2,15,2000,양산
2018-08-24,19,1039,1,1,7,32000,서울
2018-08-24,12,2116,4,2,7,32000,인천
2018-08-24,22,1097,2,2,1,22000,시흥
2018-08-24,7,1438,1,2,1,22000,서울
2018-08-25,22,2065,1,1,1,22000,용인
2018-08-25,22,1998,4,1,3,22000,광명
2018-08-25,22,1992,2,1,4,22000,서울
2018-08-26,3,1434,1,1,1,7800,양주
2018-08-26,21,2059,2,1,1,78900,인천
2018-08-26,9,1962,3,1,2,25000,대전
2018-08-26,12,1157,4,2,14,32000,고양
2018-08-26,39,1160,2,1,8,9900,인천
2018-08-27,22,1051,2,2,8,22000,청주
2018-08-27,24,1236,2,1,8,36000,고양
2018-08-27,10,2191,3,1,1,15000,서울
2018-08-27,40,1346,3,1,1,35900,서울
2018-08-28,22,1728,2,1,5,22000,서울
2018-08-28,24,2155,1,1,7,36000,동해
2018-08-28,24,1952,3,1,1,36000,부산
2018-08-28,34,1804,3,1,1,9900,서울
2018-08-28,2,1609,4,1,1,6500,포천
2018-08-28,2,1658,2,1,4,6500,대전
2018-08-29,41,1437,2,1,1,14800,서울
2018-08-29,3,1469,3,1,1,7800,서울
2018-08-29,28,1877,3,1,1,10500,대구
2018-08-29,4,1502,4,1,1,20000,성남
2018-08-29,12,2112,3,1,2,32000,하남
2018-08-29,7,1633,2,2,2,22000,서울
2018-08-29,30,1425,4,1,3,21400,인천
2018-08-30,28,1104,2,1,4,10500,청주
2018-08-30,12,2014,4,1,1,32000,포천
2018-08-30,7,1722,2,1,1,22000,성남
2018-08-30,28,1326,1,2,1,10500,서울
2018-08-30,30,1196,2,2,8,21400,부산
2018-08-30,22,2074,4,1,2,22000,평택
2018-08-31,24,1979,1,1,1,36000,서울
2018-08-31,28,1785,4,1,1,10500,김해
2018-08-31,24,1565,3,2,5,36000,부산
2018-08-31,1,1052,2,1,8,15000,서울
2018-08-31,8,1177,1,2,8,2000,인천
2018-09-01,41,1327,1,1,1,14800,수원
2018-09-01,28,1107,1,2,1,10500,사천
2018-09-01,7,1501,3,1,2,22000,광주
2018-09-01,13,1189,1,2,9,3300,대전
2018-09-02,28,1360,3,1,3,10500,하남
2018-09-02,32,1592,4,2,1,9900,서울
2018-09-02,22,1048,2,2,8,22000,안양
2018-09-03,1,2020,3,2,5,15000,양평
2018-09-03,22,2080,3,1,5,22000,광주
2018-09-03,5,1861,1,1,5,7200,울산
2018-09-03,40,1499,2,1,2,35900,제주
2018-09-03,22,2090,3,1,1,22000,울산
2018-09-03,22,2115,4,2,3,22000,하남
2018-09-04,3,1600,4,1,1,7800,인천
2018-09-04,12,2188,2,1,1,32000,안양
2018-09-04,3,1721,2,2,1,7800,부산
2018-09-04,3,1537,3,2,1,7800,구미
